시도명,시군구명,도로종류,도로노선번호,도로노선명,도로노선방향,소재지도로명주소,소재지지번주소,위도,경도,신호기설치방식,도로형태,주도로여부,신호등관리번호,신호등구분,신호등색종류,신호등화방식,신호등화순서,신호등화시간,광원종류,신호제어방식,신호시간결정방식,점멸등운영여부,점멸등운영시작시각,점멸등운영종료시각,보행자작동신호기유무,잔여시간표시기유무,시각장애인용음향신호기유무,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자
경기도,성남시 분당구,시도,,분당수서로,3,,경기도 성남시 분당구 서현동 282-2,37.388915,127.118667,3,2,Y,303013,1,4,5,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,71+4+82+39+4,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 서현동 281-1,37.385920,127.122366,3,2,Y,303014,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,51+3+12+3+51,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서현로,3,,경기도 성남시 분당구 이매동 129-2,37.390812,127.126499,3,2,Y,303015,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,28+4+38+4+68+34+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 서현동 281-1,37.385920,127.122366,3,2,Y,303016,1,4,5,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,47+3+60+87+3,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 수내동 40-1,37.383991,127.119541,3,2,Y,303017,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,79+4+18+4+95,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 서현동 280-2,37.384153,127.124377,3,2,Y,303018,1,4,5,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,56+4+83+53+4,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당내곡로,3,,경기도 성남시 분당구 수내동 41-1,37.382644,127.113038,3,2,Y,303019,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+4+20+4+116,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,수내로,3,,경기도 성남시 분당구 수내동 40-3,37.381239,127.117175,3,2,Y,303020,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,81+4+29+4+82,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 수내동 40-4,37.377943,127.115708,3,2,Y,303021,1,4,99,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색+적색,61+4+42+42+4+47,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 수내동 40-6,37.379505,127.113413,3,2,Y,303022,1,3,3,녹색+황색+적색,49+3+46,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 서현동 289-1,37.381990,127.133205,3,2,Y,303023,1,3,4,녹색+황색+녹색/녹색화살표+황색,131+4+41+4,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,새마을로,3,,경기도 성남시 분당구 서현동 230-1,37.383721,127.133126,3,2,Y,303024,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,22+3+37+3+25,2,2,1,N,00:00,00:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,새마을로,3,,경기도 성남시 분당구 서현동 196-8,37.383450,127.135140,3,2,Y,303025,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,새마을로,3,,경기도 성남시 분당구 서현동 33-6,37.383379,127.146040,3,2,Y,303026,1,3,3,녹색+황색+적색,48+3+39,2,2,1,Y,21:00,07:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,새마을로,3,,경기도 성남시 분당구 율동 312-1,37.383764,127.150378,3,2,Y,303027,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 서현동 289-1,37.381990,127.133205,3,2,Y,303028,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,85+4+21+4+66,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,중앙공원로,3,,경기도 성남시 분당구 서현동 289-2,37.377316,127.133374,3,2,Y,303029,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,53+3+12+3+79,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,중앙공원로,3,,경기도 성남시 분당구 서현동 289-2,37.377316,127.133374,3,2,Y,303030,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,52+3+22+3+70,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,중앙공원로,3,,경기도 성남시 분당구 서현동 289-2,37.377316,127.133374,3,2,Y,303031,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,69+3+15+3+60,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 서현동 289-2,37.377316,127.133374,3,2,Y,303032,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,76+4+36+4+60,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 서현동 289-1,37.381990,127.133205,3,2,Y,303033,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,74+4+26+4+72,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 서현동 289-2,37.377316,127.133374,3,2,Y,303034,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,40+3+17+3+37,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 65-1,37.375202,127.130365,3,2,Y,303035,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,61+4+31+4+80,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 서현동 353-8,37.374088,127.131989,3,1,Y,303036,1,3,99,녹색+황색+적색+녹색+황색+적색,58+3+39+38+3+39,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 서현동 353-7,37.375633,127.140365,3,2,Y,303037,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,66+4+16+4+65+21+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 서현동 353-2,37.373464,127.135656,3,2,Y,303038,1,3,3,녹색+황색+적색,85+3+92,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 서현동 353-2,37.373464,127.135656,3,2,Y,303039,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,91+4+11+4+70,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 65,37.371386,127.132772,3,2,Y,303040,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,71+4+31+4+70,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 분당동 199-2,37.374147,127.144008,3,2,Y,303041,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,95+4+21+4+56,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로263번길,3,,경기도 성남시 분당구 분당동 199-3,37.370324,127.140861,3,2,Y,303042,1,3,3,녹색+황색+적색,37+3+50,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 65-5,37.369086,127.137513,3,2,Y,303043,1,4,99,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색+적색,47+3+38+47+3+42,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 분당동 199-1,37.368274,127.149086,3,2,Y,303044,1,4,99,녹색/녹색화살표+황색+녹색+황색+녹색/녹색화살표+황색+적색,26+4+66+4+26+4+50,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,장안로,3,,경기도 성남시 분당구 분당동 199-3,37.370324,127.140861,3,2,Y,303045,1,3,3,녹색+황색+적색,27+3+65,2,2,1,Y,00:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,장안로,3,,경기도 성남시 분당구 분당동 199-3,37.370324,127.140861,3,2,Y,303046,1,3,3,녹색+황색+적색,31+3+56,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 65-5,37.369086,127.137513,3,2,Y,303047,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,50+3+14+3+20,2,2,1,Y,00:00,06:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,국가지원지방도,57번,서현로,3,,경기도 성남시 분당구 분당동 199-1,37.368274,127.149086,3,2,Y,303048,1,4,99,적색/녹색화살표+녹색/녹색화살표+황색+녹색+황색+적색,42+37+4+71+4+22,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 65-5,37.369086,127.137513,3,2,Y,303049,1,3,3,녹색+황색+적색,47+3+40,2,2,1,Y,01:00,06:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,수내로,3,,경기도 성남시 분당구 수내동 69-1,37.370311,127.123069,3,2,Y,303050,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,86+4+41+4+45,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 수내동 38-1,37.373512,127.119172,3,2,Y,303051,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,32+3+76+3+66,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 수내동 38-1,37.373513,127.119172,3,2,Y,303052,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,92+4+16+4+64,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,백현로,3,,경기도 성남시 분당구 수내동 69-1,37.370311,127.123069,3,2,Y,303053,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,71+4+21+4+80,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 분당동 65-3,37.370788,127.127193,3,2,Y,303054,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,46+4+46+4+100,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 수내동 69-1,37.370311,127.123069,3,2,Y,303055,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,40+3+17+3+67,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 수내동 69-1,37.370311,127.123069,3,2,Y,303056,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,34+4+16+4+122,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 수내동 126-1,37.366836,127.126718,3,2,Y,303057,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,54+3+17+3+58+42+3,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 수내동 126-1,37.366836,127.126718,3,2,Y,303058,1,3,3,녹색+황색+적색,86+4+90,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 수내동 126-1,37.366836,127.126718,3,2,Y,303059,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,106+4+31+4+35,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 정자동 93-2,37.370062,127.114907,3,2,Y,303060,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,86+4+21+4+65,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 수내동 126-3,37.364246,127.123653,3,2,Y,303061,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,106+4+32+3+35,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 정자동 189-2,37.367748,127.114799,3,2,Y,303062,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,91+4+20+4+61,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 정자동 189-3,37.364779,127.114802,3,2,Y,303063,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,66+4+16+4+90,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자로,3,,경기도 성남시 분당구 정자동 189-11,37.363482,127.119006,3,2,Y,303064,1,3,99,녹색+황색+적색+녹색+황색+적색,74+3+28+44+3+28,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 정자동 189-11,37.363477,127.119059,3,2,Y,303065,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,81+4+26+4+65,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 정자동 257-1,37.362580,127.114696,3,2,Y,303066,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+4+36+4+80,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,내정로,3,,경기도 성남시 분당구 정자동 257-1,37.362580,127.114696,3,2,Y,303067,1,3,3,녹색+황색+적색,114+4+62,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 정자동 257-1,37.362580,127.114696,3,2,Y,303068,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,71+4+24+4+77,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,백현로,3,,경기도 성남시 분당구 정자동 99-1,37.380932,127.111135,3,2,Y,303069,1,4,99,녹색+황색+녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,38+4+34+4+95+21+4,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,백현로,3,,경기도 성남시 분당구 정자동 100-2,37.376208,127.111320,3,2,Y,303070,1,4,99,녹색+황색+녹색/녹색화살표+황색/녹색화살표+적색/녹색화살표+적색/황색+적색,71+4+42+4+14+4+61,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,백현로,3,,경기도 성남시 분당구 정자동 100-2,37.376208,127.111319,3,2,Y,303071,1,3,3,녹색+황색+적색,146+4+50,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 100-2,37.376208,127.111320,3,2,Y,303072,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,56+4+31+4+105,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 정자동 92-3,37.375575,127.109788,3,2,Y,303073,1,3,3,녹색+황색+적색,60+3+27,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 92,37.374433,127.110819,3,2,Y,303074,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,113+4+26+4+53,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당수서로,3,,경기도 성남시 분당구 정자동 94-10,37.367540,127.104427,3,2,Y,303075,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,96+4+41+4+35,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로407번길,3,,경기도 성남시 분당구 정자동 95-2,37.372437,127.106157,3,2,Y,303076,1,4,99,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색+적색,26+3+70+23+3+25,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자일로,3,,경기도 성남시 분당구 정자동 96-1,37.368149,127.105933,3,2,Y,303077,1,4,5,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색,22+3+88+24+3,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 95-1,37.366184,127.108079,3,2,Y,303078,1,4,99,녹색+황색+녹색/녹색화살표+황색/녹색화살표+적색/녹색화살표+적색/황색+적색,60+4+16+4+18+4+74,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 정자동 93-3,37.371139,127.109839,3,2,Y,303079,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,29+4+38+4+105,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자일로,3,,경기도 성남시 분당구 정자동 96-1,37.368149,127.105935,3,2,Y,303080,1,4,99,녹색/녹색화살표+황색+적색+녹색/녹색화살표+황색+적색,26+3+21+28+3+59,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당수서로,3,,경기도 성남시 분당구 정자동 94-10,37.367540,127.104427,3,2,Y,303081,1,4,5,녹색/녹색화살표+황색+녹색+황색+적색,39+4+89+4+44,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자로,3,,경기도 성남시 분당구 정자동 95-3,37.363449,127.106353,3,2,Y,303082,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,58+3+22+3+94,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 95-1,37.366184,127.108063,3,2,Y,303083,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,71+4+21+4+80,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자로,3,,경기도 성남시 분당구 정자동 189-3,37.364779,127.114810,3,2,Y,303084,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,47+3+47+3+80,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당수서로,3,,경기도 성남시 분당구 정자동 94-10,37.367540,127.104427,3,2,Y,303085,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,104+4+26+4+42,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 정자동 95-4,37.359914,127.106196,3,2,Y,303086,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,49+4+21+4+102,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 95-1,37.366184,127.108063,3,2,Y,303087,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,88+4+16+4+68,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 정자동 257-1,37.362580,127.114696,3,2,Y,303088,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,81+4+21+4+70,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자일로,3,,경기도 성남시 분당구 정자동 96-1,37.368149,127.105920,3,2,Y,303089,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,28+3+29+3+57,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자일로,3,,경기도 성남시 분당구 정자동 96-1,37.368149,127.105925,3,2,Y,303090,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,느티로,3,,경기도 성남시 분당구 정자동 93-3,37.371139,127.109810,3,1,Y,303091,1,3,3,녹색+황색+적색,63+3+24,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,서현로,3,,경기도 성남시 분당구 이매동 129-2,37.390812,127.126499,3,2,Y,303092,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,89+4+19+4+64,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로263번길,3,,경기도 성남시 분당구 분당동 199-3,37.370324,127.140861,3,2,Y,303093,1,3,3,녹색+황색+적색,57+3+40,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 정자동 257-4,37.363205,127.123111,3,2,Y,303094,1,3,3,녹색+황색+적색,146+4+30,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,돌마로,3,,경기도 성남시 분당구 서현동 118,37.383233,127.138062,3,2,Y,303095,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,79+3+25+3+70,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,누엣공원로,3,,경기도 성남시 분당구 이매동 129-2,37.390812,127.126499,3,2,Y,303096,1,1,1,황색,0,2,2,1,Y,00:00,23:59,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,황새울로,3,,경기도 성남시 분당구 수내동 40-6,37.379505,127.113413,3,2,Y,303097,1,3,3,녹색+황색+적색,51+3+46,2,2,1,Y,00:00,06:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,불정로,3,,경기도 성남시 분당구 수내동 126-1,37.366836,127.126718,3,2,Y,303098,1,4,5,녹색+황색+적색/녹색화살표+적색/황색+적색,87+4+25+4+60,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,수내로,3,,경기도 성남시 분당구 수내동 40-3,37.381239,127.117175,3,2,Y,303099,1,3,3,녹색+황색+적색,156+4+40,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,정자일로,3,,경기도 성남시 분당구 정자동 96-1,37.368149,127.105951,3,2,Y,303100,1,4,5,녹색/녹색화살표+황색+녹색/녹색화살표+황색+적색,27+3+29+3+78,2,2,1,N,00:00,00:00,N,Y,Y,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,성남대로,3,,경기도 성남시 분당구 정자동 95-1,37.366184,127.108063,3,2,Y,303101,1,4,5,녹색+황색+녹색/녹색화살표+황색+적색,126+4+26+4+40,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 서현동 280-4,37.384122,127.119702,3,2,Y,303102,1,3,3,녹색+황색+적색,130+4+66,2,2,1,N,00:00,00:00,N,Y,N,,경기도 성남시청,031-729-3674,2025-12-17
경기도,성남시 분당구,시도,,분당로,3,,경기도 성남시 분당구 분당동 199-13,37.367487,127.145711,3,2,Y,303103,1,3,3,녹색+황색+적색,47+3+40,2,2,1,Y,00:00,06:00,N,N,N,,경기도 성남시청,031-729-3674,2025-12-17
