설립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
공립,덕인초등학교,031-486-1912,경기도 안산시 단원구 와동 258-6번지,경기도 안산시 단원구 와동공원로5안길 22-6,15254,37.3401907286,126.8242615955
공립,문발초등학교,031-949-9464,경기도 파주시 문발동 555번지,경기도 파주시 노을빛로 21,10879,37.7259160636,126.7062644119
공립,소안초등학교,070-7099-3003,경기도 부천시 소사구 소사본동 409-9번지,경기도 부천시 소사구 소사동로72번길 29,14772,37.4723949105,126.8042548133
공립,오산원당초등학교,031-378-4915,경기도 오산시 원동 30-22번지,경기도 오산시 원당로 7,18149,37.1417604822,127.0904103021
공립,월포초등학교,070-7097-2709,경기도 시흥시 월곶동 994-2번지,경기도 시흥시 월곶중앙로 18,14967,37.3874790246,126.7428314662
공립,풍동초등학교,031-932-8737,경기도 고양시 일산동구 풍동 1266번지,경기도 고양시 일산동구 숲속마을로 14-43,10305,37.6695251771,126.8024752468
공립,학동초등학교,031-613-0411,경기도 화성시 동탄구 반송동 81번지,경기도 화성시 동탄구 동탄지성로 79-17,18437,37.2050065189,127.0659638987
공립,정현초등학교,031-377-9416,경기도 화성시 동탄구 산척동 720번지,경기도 화성시 동탄구 동탄산척로 122,18501,37.1716922411,127.1133180466
공립,가내초등학교,031-686-1601,경기도 평택시 죽백동 738번지,경기도 평택시 비전2로 265,17858,37.0066810311,127.1143690235
공립,광주송정초등학교,031-776-8600,경기도 광주시 송정동 638번지,경기도 광주시 송정4길 21,12739,37.4228386591,127.2552808770
공립,백운호수초등학교,031-340-0401,경기도 의왕시 학의동 산100-37번지,경기도 의왕시 백운중앙로 67,16016,37.3709216918,127.0073992643
공립,한류초등학교,031-961-0700,경기도 고양시 일산동구 장항동 1779번지,경기도 고양시 일산동구 한류월드로 262,10400,37.6622896128,126.7570555346
공립,송안초등학교,031-687-3773,경기도 군포시 도마교동 458-2번지,경기도 군포시 송부로73번길 7,15884,37.3179898326,126.9211811575
공립,세마초등학교,031-375-9369,경기도 오산시 지곶동 578번지,경기도 오산시 세마문학로 45,18102,37.1696687504,127.0275757672
공립,다산새봄초등학교,031-522-7100,경기도 남양주시 다산동 6128번지,경기도 남양주시 다산순환로 417,12285,37.6198628381,127.1590772594
공립,창릉초등학교,02-381-7062,경기도 고양시 덕양구 동산동 368-3번지,경기도 고양시 덕양구 덕수천2로 118,10595,37.6483140442,126.8932463837
공립,향동숲내초등학교,02-3159-9078,경기도 고양시 덕양구 향동동 555번지,경기도 고양시 덕양구 향기로 53,10546,37.5952493318,126.8908909003
공립,청연초등학교,031-355-8800,경기도 화성시 효행구 비봉면 삼화리 1854번지,경기도 화성시 효행구 비봉면 새비봉서로 68,18283,37.2464867987,126.8673476954
공립,고덕함박초등학교,031-615-6400,경기도 평택시 고덕동 2722-4번지,경기도 평택시 고덕국제5로 80,18024,37.0329594275,127.0321006326
공립,시화나래초등학교,031-364-3410,경기도 시흥시 정왕동,경기도 시흥시 거북섬남로 70,15119,37.3213420863,126.6879214318
공립,화성바른초등학교,031-378-0260,경기도 화성시 동탄구 신동 733번지,경기도 화성시 동탄구 동탄신동5길 7,18492,37.1820587993,127.1391428176
공립,현민초등학교,031-372-0730,경기도 화성시 동탄구 신동 737번지,경기도 화성시 동탄구 동탄신리천로5길 103-50,18492,37.1906774322,127.1385789994
공립,과천율목초등학교,02-3405-6800,경기도 과천시 갈현동 857번지,경기도 과천시 과천대로2길 37,13824,37.4075742499,126.9826960584
공립,용인솔빛초등학교,031-526-7490,경기도 용인시 처인구 역북동 237번지,경기도 용인시 처인구 낙은로 100-5,17045,37.2446697403,127.1932584062
공립,마루초등학교,031-375-1502,경기도 오산시 탑동 283번지,경기도 오산시 초평중앙로 52,18127,37.1374611870,127.0459934548
공립,청미르초등학교,031-540-7200,경기도 파주시 다율동 677번지,경기도 파주시 운정중앙로 230,10865,37.7308466816,126.7252995336
공립,규장초등학교,031-8067-7620,경기도 수원시 권선구 권선동 1339번지,경기도 수원시 권선구 덕영대로1190번길 152,16662,37.2426708218,127.0202090373
공립,모담초등학교,031-8049-4480,경기도 김포시 운양동 999번지,경기도 김포시 운양로 158,10072,37.6567947708,126.6748266082
공립,평택화양초등학교,031-650-1218,경기도 평택시 현덕면 화양리 0번지,경기도 평택시 현덕면 화양현화2로 10,18036,36.9848862787,126.9052753452
공립,위례해솔초등학교,0317596701,경기도 성남시 수정구 복정동 156번지,경기도 성남시 수정구 남위례로 131,13115,37.4603720459,127.1392457124
공립,무봉초등학교,031-8077-2326,경기도 화성시 동탄구 청계동 549번지,경기도 화성시 동탄구 동탄청계로 303-34,18475,37.2029471468,127.1170351695
공립,예솔초등학교,031-8077-9456,경기도 화성시 동탄구 청계동 553번지,경기도 화성시 동탄구 동탄순환대로22길 13,18483,37.1965547049,127.1193773977
공립,청목초등학교,031-8055-0945,경기도 화성시 동탄구 청계동 539번지,경기도 화성시 동탄구 동탄순환대로21길 10,18482,37.1956205006,127.1175905009
공립,왕배초등학교,031-630-9200,경기도 화성시 동탄구 목동 446번지,경기도 화성시 동탄구 동탄대로12길 101,18489,37.1800942036,127.1135681277
공립,호연초등학교,031-2997-200,경기도 화성시 동탄구 장지동 925번지,경기도 화성시 동탄구 동탄대로3길 17-7,18500,37.1630198346,127.1048699296
공립,서연초등학교,031-5187-3800,경기도 화성시 동탄구 장지동 979번지,경기도 화성시 동탄구 동탄대로4가길 25,18507,37.1597499775,127.1137618081
공립,영천초등학교,031-8077-4600,경기도 화성시 동탄구 영천동 671번지,경기도 화성시 동탄구 동탄영천로 36,18472,37.2056974972,127.1036558396
공립,한백초등학교,031-8077-7300,경기도 화성시 동탄구 영천동 715번지,경기도 화성시 동탄구 동탄순환대로26길 37,18466,37.2083660312,127.1146974915
공립,도래울초등학교,031-963-6896,경기도 고양시 덕양구 도래울3로,,,,
공립,남양주샛별초등학교,031-570-5400,경기도 남양주시 별내동 870번지,경기도 남양주시 송산로307번길 50,12095,37.6660659617,127.1293290118
공립,정배초등학교,031-773-6012,경기도 양평군 서종면 정배리 330번지,경기도 양평군 서종면 명덕길 10,12501,37.6030244814,127.4232908965
공립,위례초등학교,02-2223-5523,경기도 하남시 학암동 665번지,경기도 하남시 위례순환로 333,13014,37.4771321831,127.1494685552
공립,현촌초등학교,031-617-8602,경기도 평택시 용이동 593-1번지,경기도 평택시 현촌3길 10,17869,37.0004995145,127.1321465986
공립,어울초등학교,031-677-9343,경기도 안성시 대덕면 신령리 821번지,경기도 안성시 대덕면 신령로 58-33,17544,37.0165776416,127.2238886110
공립,옥길버들초등학교,070-7847-0114,경기도 부천시 소사구 옥길동 740-2번지,경기도 부천시 소사구 양지로 234-25,14786,37.4640395114,126.8260546365
공립,옥길산들초등학교,070-7016-3205,경기도 부천시 소사구 옥길동 770번지,경기도 부천시 소사구 옥길로 31,14789,37.4625062249,126.8164682235
공립,샘말초등학교,031-214-9606,경기도 용인시 기흥구 영덕동 962번지,경기도 용인시 기흥구 흥덕중앙로105번길 9,16951,37.2769192999,127.0781961454
공립,한율초등학교,031-375-8638,경기도 화성시 동탄구 목동 490번지,경기도 화성시 동탄구 동탄순환대로 429-10,18485,37.1861897879,127.1225952900
공립,역동초등학교,031-762-8605,경기도 광주시 역동 249번지,경기도 광주시 순암로36번길 45,12777,37.3983676140,127.2473613677
공립,산마루초등학교,031-570-2800,경기도 구리시 갈매동 575번지,경기도 구리시 갈매순환로 133,11901,37.6316311966,127.1196967654
공립,평택이화초등학교,031-647-5008,경기도 평택시 비전동 1034번지,경기도 평택시 평남로 906,17855,37.0038580331,127.1084038828
공립,한홀초등학교,031-8026-2004,경기도 하남시 풍산동 483번지,경기도 하남시 미사강변서로 68,12917,37.5562641787,127.1852378470
공립,청아초등학교,031-8027-7300,경기도 하남시 풍산동 561번지,경기도 하남시 미사강변중앙로132번길 45,12920,37.5587753084,127.1941379538
공립,광교호수초등학교,031-201-1700,경기도 수원시 영통구 원천동 589-1번지,경기도 수원시 영통구 광교호수공원로 205,16517,37.2795979806,127.0588354327
공립,다온초등학교,031-378-8345,경기도 오산시 부산동 794번지,경기도 오산시 부산중앙로 37,18148,37.1519751440,127.0908844972
공립,배곧해솔초등학교,031-8063-7871,경기도 시흥시 배곧동 263번지,경기도 시흥시 서울대학로 150-17,15011,37.3605390212,126.7181689353
공립,망포초등학교,031-273-2058,경기도 수원시 영통구 망포동 750번지,경기도 수원시 영통구 망포로 126,16685,37.2406045274,127.0471456434
공립,용인한얼초등학교,031-323-8400,경기도 용인시 기흥구 구갈동 674번지,경기도 용인시 기흥구 기흥역로58번길 57,17069,37.2710741187,127.1223524767
공립,평택청아초등학교,031-5182-0900,경기도 평택시 청북읍 옥길리 1136번지,경기도 평택시 청북읍 안청로4길 26,17805,37.0232938690,126.9157011825
공립,다산가람초등학교,031-522-8800,경기도 남양주시 다산동 6136번지,경기도 남양주시 다산중앙로81번길 51,12248,37.6195649250,127.1496847836
공립,용죽초등학교,031-639-9600,경기도 평택시 용이동 657번지,경기도 평택시 용죽2로 23,17870,36.9950473758,127.1240139400
공립,동탄목동초등학교,031-378-0268,경기도 화성시 동탄구 목동 482번지,경기도 화성시 동탄구 동탄순환대로20길 10,18484,37.1895220920,127.1245166201
공립,다원초등학교,031-378-6020,경기도 화성시 동탄구 영천동 894번지,경기도 화성시 동탄구 동탄대로24길 112,18466,37.2126915966,127.1115761429
공립,대양초등학교,031-8024-9405,경기도 화성시 만세구 남양읍 남양리 2311번지,경기도 화성시 만세구 남양읍 시청로32번길 80,18268,37.2002903715,126.8217358348
공립,치동초등학교,031-374-2961,경기도 화성시 동탄구 영천동 789번지,경기도 화성시 동탄구 동탄순환대로 881-34,18470,37.2065576951,127.0915254026
공립,은솔초등학교,031-524-6200,경기도 남양주시 화도읍 녹촌리 569번지,경기도 남양주시 화도읍 경춘보학2길 9,12178,37.6501559842,127.2950071535
공립,신우초등학교,02-460-8000,경기도 하남시 감일동 532번지,경기도 하남시 감일순환로 145,12996,37.5110393243,127.1610890675
공립,한여울초등학교,0313658003,경기도 시흥시 군자동 810번지,경기도 시흥시 능곡군자로 2,14999,37.3656810344,126.8055011264
공립,하랑초등학교,031-570-7200,경기도 남양주시 호평동 125-8번지,경기도 남양주시 백봉로 92,12155,37.6499716192,127.2550476387
공립,판교대장초등학교,031-724-0710,경기도 성남시 분당구 대장동 629번지,경기도 성남시 분당구 판교대장로5길 71,13544,37.3684519380,127.0697900057
공립,단샘초등학교,02-480-3500,경기도 하남시 감이동 455번지,경기도 하남시 감일순환로 195,12997,37.5071838195,127.1587643930
공립,새봄초등학교,031-8019-7601,경기도 화성시 병점구 병점동 882번지,경기도 화성시 병점구 병점노을로 19,18367,37.2012901061,127.0298465979
공립,배다리초등학교,031-8053-5700,경기도 평택시 죽백동 793번지,경기도 평택시 죽백4로 65,17861,37.0049735258,127.1215934973
공립,지제초등학교,0316474315,경기도 평택시 지제동 613번지,경기도 평택시 영신로 5,17840,37.0191939392,127.0725540293
공립,신남초등학교,031-8059-9400,경기도 화성시 만세구 남양읍 신남리 1575번지,경기도 화성시 만세구 남양읍 화성시청역로 2,18269,37.1913791911,126.8176580059
공립,초롱초등학교,031-869-8000,경기도 파주시 동패동 2122번지,경기도 파주시 양지로 101,10888,37.7101892028,126.7199215115
공립,다산별빛초등학교,031-540-7500,경기도 남양주시 다산동 6112번지,경기도 남양주시 다산중앙로82번안길 40,12249,37.6173376338,127.1648676974
공립,다율초등학교,031-550-0900,경기도 파주시 다율동 1011번지,경기도 파주시 다율로 30,10865,37.7380218138,126.7267796261
공립,화성신동초등학교,031-899-1500,경기도 화성시 동탄구 신동 891번지,경기도 화성시 동탄구 동탄신동1길 11,18495,37.1746574405,127.1301211753
공립,평택모산초등학교,031-686-1401,경기도 평택시 동삭동,경기도 평택시 지제동삭1로 175,18028,37.0195179564,127.0903029661
공립,시흥가온초등학교,031-364-1700,경기도 시흥시 장현동 595번지,경기도 시흥시 장현능곡로 33,14996,37.3737364104,126.7943584764
공립,향산초등학교,031-8049-2700,경기도 김포시 고촌읍 향산리 29-4번지,경기도 김포시 고촌읍 상미1로 26,10121,37.6196166874,126.7492765043
공립,김포구래초등학교,031-8049-2200,경기도 김포시 구래동 6891-10번지,경기도 김포시 김포한강9로12번길 77,10070,37.6401018900,126.6283929805
공립,덕은한강초등학교,02-3158-8600,경기도 고양시 덕양구 덕은동 635번지,경기도 고양시 덕양구 대덕산로 55,10543,37.5815312023,126.8636059596
공립,과천갈현초등학교,02-509-7400,경기도 과천시 갈현동 825번지,경기도 과천시 과천대로8가길 12,13824,37.4117420820,126.9876394336
공립,쌍동초등학교,031-8026-3900,경기도 광주시 초월읍 쌍동리 399번지,경기도 광주시 초월읍 경충대로1127번길 56,12736,37.3774930123,127.2895054111
공립,율포초등학교,031-647-2700,경기도 평택시 고덕동 2620-4번지,경기도 평택시 함박산로 10,18018,37.0426751707,127.0432411955
공립,지효초등학교,02-6958-9300,경기도 고양시 덕양구 지축동 974번지,경기도 고양시 덕양구 오부자로 115,10584,37.6504236130,126.9220569537
공립,평택영신초등학교,031-647-6214,경기도 평택시 동삭로 188,,,,
공립,고양장항초등학교,031-994-5391,경기도 고양시 일산동구 장항동 662-30번지,경기도 고양시 일산동구 장항한강5로 60,10397,37.6487547371,126.7546738473
공립,배곧라라초등학교,031-503-1020,경기도 시흥시 배곧동 189번지,경기도 시흥시 서울대학로 249,15010,37.3690759132,126.7224170633
공립,글빛초등학교,031-8019-5221,경기도 수원시 영통구 망포동 791번지,경기도 수원시 영통구 망포로84번길 15,16684,37.2397247012,127.0433739914
공립,내리숲초등학교,031-5190-2600,경기도 화성시 효행구 봉담읍 내리 557-1번지,경기도 화성시 효행구 봉담읍 삼봉안1길 21-7,18294,37.2260171085,126.9240603922
공립,민세초등학교,031-690-7600,경기도 평택시 고덕동 2395-2번지,경기도 평택시 고덕국제1로 200,18007,37.0554543132,127.0401054134
공립,별하람초등학교,031-850-7800,경기도 파주시 와동동 1714번지,경기도 파주시 가람로 117,10869,37.7425253903,126.7585810128
공립,포담초등학교,031-538-0903,경기도 포천시 영중면 양문리 878-5번지,경기도 포천시 영중면 양문로 163,11129,38.0069529262,127.2455037692
공립,도현초등학교,031-526-6910,경기도 용인시 처인구 모현읍 왕산리 956번지,경기도 용인시 처인구 모현읍 왕산로 15,17035,37.3461795536,127.2569524680
공립,처인초등학교,031-326-0863,경기도 용인시 처인구 남사읍 아곡리 688번지,경기도 용인시 처인구 남사읍 한숲로57번길 17,17117,37.1541200106,127.1686348652
공립,광주푸른초등학교,031-767-5811,경기도 광주시 쌍령동 504번지,경기도 광주시 경충대로1461번길 31,12791,37.3992726479,127.2712994312
공립,새솔초등학교,031-831-0102,경기도 화성시 만세구 새솔동 12번지,경기도 화성시 만세구 수노을1로 123,18237,37.2891337392,126.8190325400
공립,세정초등학교,031-8019-9222,경기도 화성시 동탄구 산척동 742번지,경기도 화성시 동탄구 동탄순환대로12길 74,18503,37.1667756173,127.1261384987
공립,청림초등학교,031-378-1952,경기도 화성시 동탄구 산척동 704번지,경기도 화성시 동탄구 동탄산척로 93-22,18496,37.1745974485,127.1113769750
공립,평택대동초등학교,031-8053-0900,경기도 평택시 소사동,경기도 평택시 소사서로 17,18034,36.9888505222,127.1313711428
공립,평택새빛초등학교,031-659-7603,경기도 평택시 칠원동 588번지,경기도 평택시 신촌2로 33,18025,37.0250850103,127.1051357818
공립,안산해솔초등학교,031-8084-9902,경기도 안산시 상록구 사동 1639-11번지,경기도 안산시 상록구 해양5로 38,15596,37.2826186469,126.8336207334
공립,남곡초등학교남곡분교장,031,경기도 용인시 처인구 남사읍 아곡리 506번지,경기도 용인시 처인구 남사읍 남산로 7,17120,37.1404943460,127.1667576421
공립,수현초등학교,031-298-8708,경기도 화성시 효행구 봉담읍 수영리 688번지,경기도 화성시 효행구 봉담읍 상리3길 110,18310,37.2277011746,126.9502900422
공립,산들초등학교,031-589-1800,경기도 파주시 목동동 910번지,경기도 파주시 교하로 60,10872,37.7293802260,126.7312157879
공립,향동초등학교,02-3159-8105,경기도 고양시 덕양구 향동동 420번지,경기도 고양시 덕양구 향동1로 37,10546,37.6041619517,126.8958370166
공립,지축초등학교,02-381-3911,경기도 고양시 덕양구 지축동 903번지,경기도 고양시 덕양구 오부자로 50,10583,37.6528995180,126.9160067499
공립,여울초등학교,031-8014-8900,경기도 화성시 동탄구 오산동 987번지,경기도 화성시 동탄구 동탄감배산로 95,18479,37.1950916043,127.0888603879
공립,평택서재초등학교,031-8024-9101,경기도 평택시 동삭동 856번지,경기도 평택시 상서재로6길 19,18032,37.0182573416,127.1039907476
공립,다산하늘초등학교,031-538-0001,경기도 남양주시 다산동 6023번지,경기도 남양주시 다산순환로 199,12248,37.6279650807,127.1465401739
공립,영덕초등학교,031-202-2034,경기도 수원시 영통구 영통동 957-2번지,경기도 수원시 영통구 영통로 438,16707,37.2590383705,127.0739315722
공립,영화초등학교,031-258-2232,경기도 수원시 장안구 조원동 556번지,경기도 수원시 장안구 경수대로 838,16288,37.2968740873,127.0163898478
공립,원천초등학교,031-214-6617,경기도 수원시 영통구 매탄동 1212번지,경기도 수원시 영통구 매영로 103,16527,37.2685008577,127.0537683894
사립,중앙기독초등학교,070-7018-1300,경기도 수원시 영통구 원천동 134-3번지,경기도 수원시 영통구 월드컵로 70,16517,37.2753482166,127.0577097055
공립,천일초등학교,031-548-5200,경기도 수원시 장안구 천천동 570번지,경기도 수원시 장안구 정자로19번길 13,16324,37.3007793418,126.9787006482
공립,당촌초등학교,031-702-4006,경기도 성남시 분당구 분당동 36번지,경기도 성남시 분당구 분당로 196,13581,37.3736892549,127.1312581969
공립,상인초등학교,"070-7099-0403,0408",경기도 부천시 원미구 상동 500-3번지,경기도 부천시 원미구 도약로 61,14506,37.5127367128,126.7564812157
공립,소사초등학교,070-7099-0504,경기도 부천시 소사구 소사본동 193번지,경기도 부천시 소사구 은성로 58,14762,37.4734798448,126.7971990823
공립,성남미금초등학교,031-714-0092,경기도 성남시 분당구 구미동 68번지,경기도 성남시 분당구 미금로 151,13628,37.3474532888,127.1153088767
공립,성남제일초등학교,031-746-6712,경기도 성남시 중원구 중앙동 광명로 184번길,,,,
공립,성수초등학교,031-752-9603,경기도 성남시 수정구 수진동 4786번지,경기도 성남시 수정구 모란로 11,13314,37.4346723288,127.1270934034
공립,매교초등학교,031-8019-9510,경기도 수원시 팔달구 매교동 299번지,경기도 수원시 팔달구 정조로 676,16469,37.2690380579,127.0183386956
공립,평택연화초등학교,031-681-1750,경기도 평택시 현덕면 화양리 0번지,경기도 평택시 현덕면 운정화양1로 95,17930,36.9736554028,126.9072726845
공립,방교초등학교,031-378-5670,경기도 화성시 동탄구 송동 689번지,경기도 화성시 동탄구 동탄산척로1길 11,18488,37.1733930891,127.1015829977
공립,한별초등학교,031-570-0300,경기도 남양주시 별내동 1038번지,경기도 남양주시 별내4로 40,12110,37.6464641282,127.1159484146
공립,미사중앙초등학교,031-8026-8600,경기도 하남시 망월동 1180번지,경기도 하남시 미사강변한강로334번길 46,12923,37.5592020060,127.1988350021
공립,송린초등학교,031-5183-4000,경기도 화성시 만세구 새솔동 24번지,경기도 화성시 만세구 수노을1로 253,18238,37.2782203499,126.8241617486
공립,윤슬초등학교,03180273200,경기도 하남시 망월동 1046번지,경기도 하남시 미사강변서로 151,12915,37.5636570261,127.1825231796
공립,배곧한울초등학교,031-412-4300,경기도 시흥시 배곧동 276번지,경기도 시흥시 배곧1로 28-25,15012,37.3605410770,126.7130422381
공립,탑동초등학교,031-8061-7112,경기도 수원시 권선구 탑동 755번지,경기도 수원시 권선구 탑동로 55,16603,37.2734599421,126.9729786897
공립,황곡초등학교,031-203-2034,경기도 수원시 영통구 영통동 948-3번지,경기도 수원시 영통구 영통로 518,16712,37.2655532555,127.0783497742
공립,효정초등학교,031-233-9402,경기도 수원시 권선구 권선동 1233번지,경기도 수원시 권선구 동수원로285번길 5,16563,37.2551507386,127.0349136108
공립,양영초등학교,031-707-0123,경기도 성남시 분당구 서현동 319번지,경기도 성남시 분당구 불정로406번길 17,13587,37.3747785627,127.1395882738
공립,탄천초등학교,031-714-0761,경기도 성남시 분당구 정자동 195번지,경기도 성남시 분당구 내정로 20,13602,37.3615970828,127.1156432247
공립,한솔초등학교,031-713-0361,경기도 성남시 분당구 정자동 113번지,경기도 성남시 분당구 돌마로 303,13607,37.3667786863,127.1180109926
공립,곡반초등학교,031-221-0984,경기도 수원시 권선구 권선동 1322번지,경기도 수원시 권선구 덕영대로1323번길 26-14,16555,37.2468629977,127.0362161230
공립,대평초등학교,031-269-6103,경기도 수원시 장안구 정자동 871-2번지,경기도 수원시 장안구 대평로 111,16333,37.2977580179,126.9907378997
공립,매원초등학교,031-217-7689,경기도 수원시 영통구 원천동 595번지,경기도 수원시 영통구 광교호수공원로 100,16514,37.2743611522,127.0637725958
공립,명인초등학교,031-269-6112,경기도 수원시 장안구 정자동 884-7번지,경기도 수원시 장안구 대평로52번길 21,16316,37.2942511936,126.9948457998
공립,세류초등학교,031-232-2883,경기도 수원시 권선구 세류동 63번지,경기도 수원시 권선구 세류로 78,16459,37.2661831287,127.0101575522
공립,효행초등학교,031-224-2690,경기도 화성시 효행구 봉담읍 와우리 592번지,경기도 화성시 효행구 봉담읍 와우로 16,18320,37.2159929334,126.9682617704
공립,위례숲초등학교,024053694,경기도 하남시 학암동 643번지,경기도 하남시 위례대로6길 65,13010,37.4852336283,127.1580724690
공립,세아초등학교,031-650-2100,경기도 평택시 세교동 595번지,경기도 평택시 세교4로 50,17842,37.0085137379,127.0883612868
공립,원흥초등학교,031-969-5610,경기도 고양시 덕양구 원흥동 618번지,경기도 고양시 덕양구 원흥1로 26,10563,37.6510428400,126.8687720160
공립,김포나진초등학교,031-8049-2100,경기도 김포시 걸포동 1594번지,경기도 김포시 걸포2로 58,10099,37.6358306168,126.7024295411
공립,해창초등학교,031-612-3100,경기도 평택시 고덕동 2699-5번지,경기도 평택시 고덕국제5로 165,18019,37.0357025691,127.0237406572
공립,세담초등학교,031-690-8300,경기도 오산시 궐동 768번지,경기도 오산시 죽담2로 8,18117,37.1646505301,127.0490746815
공립,운정해오름초등학교,031-869-3500,경기도 파주시 다율동 1024번지,경기도 파주시 범벅들길 155,10865,37.7418337131,126.7308145993
공립,송죽초등학교,031-258-2134,경기도 수원시 장안구 송죽동 502번지,경기도 수원시 장안구 송원로41번길 34,16305,37.3002586606,127.0065290611
공립,수원신곡초등학교,031-232-4386,경기도 수원시 권선구 세류동 527번지,경기도 수원시 권선구 정조로544번길 13-7,16578,37.2575090257,127.0138787542
공립,삼일초등학교,031-487-6143,경기도 안산시 상록구 월피동 448-1번지,경기도 안산시 상록구 월피로 42,15284,37.3324433513,126.8508129051
공립,석호초등학교,031-487-5484,경기도 안산시 상록구 사동 1193번지,경기도 안산시 상록구 석호로 113,15582,37.3003243489,126.8486518840
공립,성포초등학교,031-487-4312,경기도 안산시 상록구 성포동 592-1번지,경기도 안산시 상록구 안산천동로 90,15290,37.3243127655,126.8426208468
공립,시흥신일초등학교,031-311-7701,경기도 시흥시 신천동 885-1번지,경기도 시흥시 신천로7번길 12,14951,37.4331010344,126.7914843899
공립,안산광덕초등학교,031-487-5603,경기도 안산시 상록구 월피동 523번지,경기도 안산시 상록구 안산천서로3길 6-7,15260,37.3331454023,126.8440903717
공립,연성초등학교,070-7014-8703,경기도 시흥시 광석동 89-2번지,경기도 시흥시 나분들길 44,14979,37.3879563209,126.8183204635
공립,이호초등학교,031-487-0773,경기도 안산시 상록구 본오동 958번지,경기도 안산시 상록구 고목로3길 44,15572,37.2868411175,126.8604893987
공립,정지초등학교,031-487-6046,경기도 안산시 단원구 선부동 1084번지,경기도 안산시 단원구 정지로 57,15233,37.3418720694,126.8110265144
공립,보개초등학교가율분교장,031-676-4082,경기도 안성시 보개면 이전리 347-2번지,경기도 안성시 보개면 보개원삼로 649,17507,37.0603714324,127.2962448704
공립,광덕초등학교,031-676-3381,경기도 안성시 대덕면 내리 697번지,경기도 안성시 대덕면 내리1길 25,17547,37.0005456311,127.2219910035
공립,분당초등학교,031-701-2398,경기도 성남시 분당구 서현동 92-1번지,경기도 성남시 분당구 중앙공원로32번길 20,13589,37.3787947454,127.1295502183
공립,상원초등학교,031-741-2197,경기도 성남시 중원구 은행동 421번지,경기도 성남시 중원구 은행로 6,13158,37.4538795554,127.1627717674
공립,원곡초등학교,031-653-6443,경기도 안성시 원곡면 내가천리 78번지,경기도 안성시 원곡면 가천중앙1길 51-17,17556,37.0418345805,127.1277416065
공립,귀인초등학교,031-382-1465,경기도 안양시 동안구 평촌동 932-1번지,경기도 안양시 동안구 귀인로 248,14102,37.3871130475,126.9664569264
공립,만안초등학교,031-449-2829,경기도 안양시 만안구 안양동 848-1번지,경기도 안양시 만안구 안양로384번길 13,13990,37.4066031425,126.9173250377
공립,경수초등학교,070-7090-9903,경기도 안산시 상록구 성포동 594-3번지,경기도 안산시 상록구 삼일로 670,15293,37.3270519454,126.8505996856
공립,금모래초등학교,070-7097-0603,경기도 시흥시 은행동 551-2번지,경기도 시흥시 대은로 16-29,14919,37.4416591903,126.7952133087
공립,대남초등학교풍도분교장,032-886-9825,경기도 안산시 단원구 풍도동 251번지,경기도 안산시 단원구 풍도길 28,15654,37.1108652223,126.3934164407
공립,도일초등학교,031-494-4167,경기도 시흥시 거모동 1379번지,경기도 시흥시 군자로465번길 7,15067,37.3491264188,126.7819434303
공립,상리초등학교,031-834-1432,경기도 연천군 연천읍 상리 161-2번지,경기도 연천군 연천읍 상리로 70,11009,38.1356757787,127.0749783016
공립,이솔초등학교,031-371-0400,경기도 화성시 동탄구 장지동 967번지,경기도 화성시 동탄구 동탄순환대로8길 26,18506,37.1633694372,127.1097224833
공립,늘봄초등학교,031-8055-0276,경기도 화성시 동탄구 영천동 885번지,경기도 화성시 동탄구 동탄대로24길 51,18464,37.2174542416,127.1098159782
공립,연천초등학교고문분교장,031-834-1433,경기도 연천군 연천읍 고문리 259-1번지,경기도 연천군 연천읍 현문로 459,11018,38.0653551911,127.1130735869
공립,초성초등학교,031-832-4007,경기도 연천군 청산면 초성리 223-1번지,경기도 연천군 청산면 학담로 104,11023,37.9981637389,127.0736774649
공립,남곡초등학교,031-5183-8171,경기도 용인시 처인구 남사읍 완장리 953번지,경기도 용인시 처인구 남사읍 한숲로 110,17117,37.1578508914,127.1747902958
공립,용인대일초등학교,031-276-2262,경기도 용인시 수지구 죽전동 1247번지,경기도 용인시 수지구 푸른솔로 98,16873,37.3280313403,127.1189973705
공립,동천초등학교,031-272-1279,경기도 용인시 수지구 동천동 154번지,경기도 용인시 수지구 고기로 71,16824,37.3446127210,127.0933867780
공립,명덕초등학교,031-676-8007,경기도 안성시 대덕면 진현리 285-1번지,경기도 안성시 대덕면 미륵로 16,17540,37.0509887555,127.2629466698
공립,방초초등학교,031-672-5083,경기도 안성시 일죽면 방초리 459-2번지,경기도 안성시 일죽면 사실로 86,17525,37.1198419279,127.4337095138
공립,비룡초등학교,031-676-0281,경기도 안성시 당왕동 536-2번지,경기도 안성시 비룡로 78,17570,37.0147223056,127.2621038682
공립,서운초등학교,031-672-9080,경기도 안성시 서운면 동촌리 146-2번지,경기도 안성시 서운면 서운초교길 24,17607,36.9464595429,127.2549936273
공립,안양양지초등학교,031-466-9540,경기도 안양시 만안구 안양동 977-1번지,경기도 안양시 만안구 병목안로130번길 69,14019,37.3915332977,126.9048681312
공립,인덕원초등학교,031-422-8031,경기도 안양시 동안구 관양동 210번지,경기도 안양시 동안구 관양로 311,13943,37.3972673610,126.9796825801
